X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-3.3174224343675416,1.83203125,3.7896741428547163,cos_graph.png,inf,inf,90.0
-3.3174224343675416,2.2421875,4.0040849632845354,cos_graph.png,inf,0.0,90.0
-3.3174224343675416,2.23828125,4.00189886955513,cos_graph.png,-inf,-inf,-90.0
-3.3174224343675416,2.62109375,4.227933780741384,cos_graph.png,inf,inf,90.0
-3.2935560859188544,1.82421875,3.765008066252274,cos_graph.png,-33.389062500000236,-inf,-88.28450836783932
-3.2935560859188544,2.03125,3.8695591807844374,cos_graph.png,inf,inf,90.0
-3.2935560859188544,1.8046875,3.7555836648581504,cos_graph.png,-inf,-inf,-90.0
-3.2935560859188544,2.44140625,4.099753183867559,cos_graph.png,inf,inf,90.0
-3.2935560859188544,2.421875,4.088152419702343,cos_graph.png,-inf,-inf,-90.0
-3.2935560859188544,2.21484375,3.9690105225367174,cos_graph.png,-inf,0.0,-90.0
-3.2935560859188544,2.234375,3.979942629199336,cos_graph.png,inf,inf,90.0
-3.2935560859188544,2.01171875,3.8593424336530036,cos_graph.png,-inf,-inf,-90.0
-3.269689737470167,0.9765625,3.4124104817158174,cos_graph.png,-43.3730468749995,inf,-88.67923434838761
-3.269689737470167,1.59375,3.637431792050227,cos_graph.png,inf,inf,90.0
-3.269689737470167,1.59765625,3.639145019435443,cos_graph.png,inf,0.0,90.0
-3.269689737470167,1.18359375,3.4773215474495296,cos_graph.png,-inf,-inf,-90.0
-3.269689737470167,1.38671875,3.5515996214268424,cos_graph.png,inf,inf,90.0
-3.269689737470167,1.390625,3.5531266329730955,cos_graph.png,inf,0.0,90.0
-3.269689737470167,2.62109375,4.190585093469263,cos_graph.png,inf,0.0,90.0
-3.269689737470167,2.625,4.19302945128194,cos_graph.png,inf,0.0,90.0
-3.269689737470167,1.1875,3.478653076884461,cos_graph.png,-inf,-inf,-90.0
-3.269689737470167,0.98046875,3.4135304230436105,cos_graph.png,-inf,0.0,-90.0
-3.2458233890214796,1.80078125,3.711897437035464,cos_graph.png,34.37109375000025,inf,88.33349436927801
-3.2458233890214796,1.59375,3.6159934368329383,cos_graph.png,-inf,-inf,-90.0
-3.2458233890214796,0.98046875,3.390676693883604,cos_graph.png,-inf,0.0,-90.0
-3.2458233890214796,0.9765625,3.3895492014610342,cos_graph.png,-inf,0.0,-90.0
-3.2458233890214796,1.59765625,3.6177168167067673,cos_graph.png,inf,inf,90.0
-3.2458233890214796,2.20703125,3.925093172294824,cos_graph.png,inf,0.0,90.0
-3.2458233890214796,1.1875,3.4562299869538315,cos_graph.png,-inf,-inf,-90.0
-3.2458233890214796,1.18359375,3.4548898155741443,cos_graph.png,-inf,0.0,-90.0
-3.2458233890214796,1.38671875,3.5296399765869104,cos_graph.png,inf,inf,90.0
-3.2458233890214796,1.390625,3.5311764843099933,cos_graph.png,inf,0.0,90.0
-3.2458233890214796,2.2109375,3.9272909367177182,cos_graph.png,inf,0.0,90.0
-3.2458233890214796,2.4140625,4.0451288269504015,cos_graph.png,inf,0.0,90.0
-3.2458233890214796,2.62109375,4.1719901628608795,cos_graph.png,inf,0.0,90.0
-3.2458233890214796,2.41796875,4.047461222630236,cos_graph.png,-inf,-inf,-90.0
-3.2458233890214796,2.625,4.174445408999725,cos_graph.png,inf,inf,90.0
-3.2458233890214796,2.00390625,3.8145785784943462,cos_graph.png,-inf,-inf,-90.0
-3.2458233890214796,2.0078125,3.816632089666901,cos_graph.png,inf,inf,90.0
-3.2458233890214796,1.796875,3.7100039404755196,cos_graph.png,-inf,-inf,-90.0
-3.2219570405727924,2.4140625,4.0260035922988,cos_graph.png,25.860156250000184,inf,87.7855026933328
-3.2219570405727924,2.20703125,3.9053801492009903,cos_graph.png,-inf,-inf,-90.0
